date,region,country,product_category,product_name,sales_channel,customer_segment,revenue,units_sold,new_customers,discount_rate,gross_margin,order_count,marketing_spend,conversion_rate,campaign_flag,is_promo_period
2024-06-11,EMEA,France,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,12511.23,35,9,0.0662,0.5445,31,2701.38,0.0588,false,false
2024-06-11,EMEA,Germany,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,12029.44,27,2,0.0861,0.4734,19,1921.42,0.0417,false,false
2024-06-11,EMEA,United Kingdom,Automation Tools,Lead Scoring Add-on,Marketplace,SMB,5539.75,20,8,0.1062,0.4535,21,1337.58,0.0378,false,false
2024-06-11,APAC,Singapore,Analytics Platform,Pipeline Analytics,Direct,Enterprise,14365.23,8,1,0.0647,0.5694,6,2624.03,0.0576,false,false
2024-06-11,APAC,India,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,8069.94,1,0,0.0856,0.5917,1,1527.82,0.0441,false,false
2024-06-11,APAC,India,Analytics Platform,Forecast Studio,Marketplace,Enterprise,4731.07,3,0,0.1053,0.4910,2,1084.41,0.0404,false,false
2024-06-11,LATAM,Mexico,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,7892.76,18,2,0.0500,0.5143,13,1292.40,0.0499,false,false
2024-06-11,LATAM,Mexico,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,4895.18,1,0,0.0741,0.6147,1,857.26,0.0354,false,false
2024-06-11,LATAM,Chile,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,3170.33,9,2,0.0964,0.4528,8,560.24,0.0374,false,false
2024-06-12,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,20448.28,3,0,0.0524,0.7200,2,3624.33,0.0627,false,false
2024-06-12,North America,Canada,Services,Implementation Services,Partner,Enterprise,14921.49,5,1,0.0763,0.4404,4,2247.43,0.0482,false,false
2024-06-12,North America,United States,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,9961.96,6,1,0.0964,0.5780,4,1582.40,0.0460,false,false
2024-06-12,EMEA,France,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,14225.89,2,0,0.0557,0.6881,1,2509.43,0.0534,false,false
2024-06-12,EMEA,United Kingdom,Analytics Platform,Pipeline Analytics,Partner,Enterprise,8331.64,5,1,0.0748,0.5462,4,1680.38,0.0408,false,false
2024-06-12,EMEA,France,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,5736.60,1,0,0.1159,0.5947,1,1117.37,0.0408,false,false
2024-06-12,APAC,Australia,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,12865.79,36,8,0.0665,0.4979,32,2774.00,0.0574,false,false
2024-06-12,APAC,Australia,Analytics Platform,Forecast Studio,Partner,Enterprise,8114.26,5,1,0.0924,0.5009,4,1772.11,0.0481,false,false
2024-06-12,APAC,Australia,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,5270.81,15,3,0.1129,0.4321,13,997.49,0.0455,false,false
2024-06-12,LATAM,Brazil,Services,Enablement Workshop,Direct,Enterprise,6346.05,2,0,0.0683,0.4795,1,1354.21,0.0473,false,false
2024-06-12,LATAM,Brazil,Services,Implementation Services,Partner,Enterprise,3992.99,1,0,0.0918,0.4010,1,988.20,0.0386,false,false
2024-06-12,LATAM,Chile,Analytics Platform,Forecast Studio,Marketplace,SMB,3697.52,3,1,0.1025,0.5260,3,583.74,0.0345,false,false
2024-06-13,North America,Canada,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,20962.99,47,5,0.0561,0.5674,34,4076.22,0.0657,false,false
2024-06-13,North America,United States,Analytics Platform,Pipeline Analytics,Partner,Enterprise,12863.59,7,1,0.0750,0.5981,5,2514.96,0.0503,false,false
2024-06-13,North America,United States,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,8862.48,20,2,0.1110,0.4978,14,1577.31,0.0448,false,false
2024-06-13,EMEA,Germany,Analytics Platform,Forecast Studio,Direct,Enterprise,13997.59,8,1,0.0693,0.6207,6,2683.74,0.0548,false,false
2024-06-13,EMEA,United Arab Emirates,Automation Tools,CRM Workflow Pack,Partner,Enterprise,9707.20,22,2,0.0841,0.4678,16,1923.77,0.0428,false,false
2024-06-13,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,6206.02,1,0,0.1156,0.6091,1,1305.88,0.0437,false,false
2024-06-13,APAC,Australia,Analytics Platform,Pipeline Analytics,Direct,Enterprise,12099.04,7,1,0.0509,0.5802,5,2632.41,0.0584,false,false
2024-06-13,APAC,Australia,Analytics Platform,Forecast Studio,Partner,SMB,9096.48,8,3,0.0968,0.5060,8,1750.34,0.0458,false,false
2024-06-13,APAC,Singapore,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,4683.79,1,0,0.1124,0.5528,1,1035.46,0.0466,false,false
2024-06-13,LATAM,Mexico,Analytics Platform,Pipeline Analytics,Direct,Enterprise,8233.78,5,1,0.0649,0.5925,4,1381.07,0.0510,false,false
2024-06-13,LATAM,Chile,Services,Implementation Services,Partner,Enterprise,5109.68,2,0,0.0874,0.4264,1,804.62,0.0358,false,false
2024-06-13,LATAM,Brazil,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,2823.19,1,0,0.1074,0.5732,1,653.55,0.0316,false,false
2024-06-14,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,22825.61,4,1,0.0672,0.7069,3,3992.21,0.0623,false,false
2024-06-14,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Partner,SMB,13686.26,4,1,0.0782,0.6460,4,2414.49,0.0478,false,false
2024-06-14,North America,United States,Services,Implementation Services,Marketplace,Enterprise,8481.68,3,0,0.1149,0.4372,2,1785.24,0.0508,false,false
2024-06-14,EMEA,France,Analytics Platform,Pipeline Analytics,Direct,Enterprise,17628.29,10,1,0.0489,0.6014,7,3008.33,0.0536,false,false
2024-06-14,EMEA,United Kingdom,Analytics Platform,Forecast Studio,Partner,SMB,9450.38,9,4,0.0897,0.5612,9,1767.53,0.0465,false,false
2024-06-14,EMEA,Germany,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,6482.03,1,0,0.1045,0.6188,1,1298.02,0.0369,false,false
2024-06-14,APAC,India,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,12234.55,34,9,0.0697,0.4822,30,2899.17,0.0602,false,false
2024-06-14,APAC,Japan,Analytics Platform,Pipeline Analytics,Partner,Enterprise,8124.86,5,1,0.0934,0.4969,4,1651.13,0.0486,false,false
2024-06-14,APAC,Singapore,Services,Enablement Workshop,Marketplace,Mid-Market,4509.93,2,1,0.0947,0.3767,2,980.66,0.0451,false,false
2024-06-14,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,9695.28,27,5,0.0720,0.5351,24,1250.29,0.0483,false,false
2024-06-14,LATAM,Mexico,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,4318.10,1,0,0.0889,0.5987,1,794.47,0.0374,false,false
2024-06-14,LATAM,Chile,Analytics Platform,Forecast Studio,Marketplace,Enterprise,3732.65,2,0,0.1108,0.5021,1,633.20,0.0323,false,false
2024-06-15,North America,United States,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,18689.60,52,12,0.0566,0.5672,46,3764.73,0.0676,false,false
2024-06-15,North America,Canada,Services,Implementation Services,Partner,Enterprise,11370.28,4,1,0.0881,0.4526,3,2285.79,0.0523,false,false
2024-06-15,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,8388.50,1,0,0.1038,0.6334,1,1567.00,0.0451,false,false
2024-06-15,EMEA,France,Analytics Platform,Pipeline Analytics,Direct,Enterprise,13689.52,8,1,0.0594,0.6000,6,3018.43,0.0572,false,false
2024-06-15,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,8813.74,1,0,0.0831,0.6085,1,1872.15,0.0426,false,false
2024-06-15,EMEA,United Arab Emirates,Services,Implementation Services,Marketplace,SMB,4761.09,2,1,0.1060,0.3968,2,1357.84,0.0421,false,false
2024-06-15,APAC,Japan,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,10599.94,2,0,0.0509,0.6457,1,2313.74,0.0571,false,false
2024-06-15,APAC,Singapore,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,7162.62,1,0,0.0843,0.5809,1,1593.48,0.0478,false,false
2024-06-15,APAC,Japan,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,4468.57,1,0,0.1123,0.5740,1,1000.47,0.0409,false,false
2024-06-15,LATAM,Chile,Analytics Platform,Pipeline Analytics,Direct,SMB,4711.18,4,2,0.0556,0.5979,4,1260.50,0.0521,false,false
2024-06-15,LATAM,Brazil,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,4914.56,4,1,0.0960,0.5235,4,965.96,0.0372,false,false
2024-06-15,LATAM,Chile,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,3073.04,1,0,0.1079,0.5976,1,582.29,0.0324,false,false
2024-06-16,North America,United States,Analytics Platform,Pipeline Analytics,Direct,Mid-Market,19320.15,14,3,0.0593,0.6433,12,3929.54,0.0650,false,false
2024-06-16,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,10465.71,2,0,0.0813,0.6571,1,2523.17,0.0472,false,false
2024-06-16,North America,United States,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,8601.59,5,1,0.1037,0.5795,4,1758.77,0.0472,false,false
2024-06-16,EMEA,France,Analytics Platform,Forecast Studio,Direct,SMB,11834.77,11,5,0.0668,0.6080,12,2949.89,0.0564,false,false
2024-06-16,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Partner,Mid-Market,7299.37,1,0,0.0816,0.6289,1,1795.57,0.0391,false,false
2024-06-16,EMEA,United Arab Emirates,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,5289.09,15,3,0.1111,0.4792,13,1064.48,0.0385,false,false
2024-06-16,APAC,Australia,Analytics Platform,Pipeline Analytics,Direct,Enterprise,10618.20,6,1,0.0494,0.5749,4,2575.94,0.0576,false,false
2024-06-16,APAC,India,Automation Tools,CRM Workflow Pack,Partner,SMB,6451.45,23,11,0.0802,0.4400,24,1844.50,0.0456,false,false
2024-06-16,APAC,India,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,4601.62,3,0,0.1053,0.4819,2,1109.19,0.0410,false,false
2024-06-16,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,7320.99,16,2,0.0624,0.5242,12,1380.45,0.0528,false,false
2024-06-16,LATAM,Chile,Services,Enablement Workshop,Partner,Enterprise,2480.55,1,0,0.0797,0.3942,1,1024.77,0.0347,false,false
2024-06-16,LATAM,Brazil,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,2599.75,1,0,0.0974,0.5750,1,634.38,0.0374,false,false
2024-06-17,North America,United States,Analytics Platform,Pipeline Analytics,Direct,Enterprise,24394.18,14,2,0.0574,0.6518,10,3795.03,0.0635,false,false
2024-06-17,North America,United States,Analytics Platform,Pipeline Analytics,Partner,SMB,13136.10,12,5,0.0751,0.6004,13,2173.80,0.0480,false,false
2024-06-17,North America,United States,Analytics Platform,Forecast Studio,Marketplace,Enterprise,10124.30,6,1,0.1025,0.5765,4,1727.50,0.0518,false,false
2024-06-17,EMEA,United Kingdom,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,17761.09,50,9,0.0677,0.5324,44,2685.78,0.0574,false,false
2024-06-17,EMEA,France,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,9670.20,2,0,0.0847,0.6071,1,1845.70,0.0405,false,false
2024-06-17,EMEA,France,Analytics Platform,Forecast Studio,Marketplace,Enterprise,7401.79,4,1,0.1020,0.5271,3,1199.53,0.0401,false,false
2024-06-17,APAC,Japan,Analytics Platform,Forecast Studio,Direct,Enterprise,9120.36,5,0,0.0514,0.5806,4,2457.61,0.0624,false,false
2024-06-17,APAC,Australia,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,8921.37,1,0,0.0881,0.5901,1,1780.31,0.0453,false,false
2024-06-17,APAC,Australia,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,5363.78,4,1,0.1112,0.4941,4,1250.44,0.0474,false,false
2024-06-17,LATAM,Brazil,Services,Enablement Workshop,Direct,Mid-Market,6660.78,3,1,0.0563,0.4753,3,1495.87,0.0465,false,false
2024-06-17,LATAM,Chile,Automation Tools,CRM Workflow Pack,Partner,SMB,3881.02,14,7,0.0889,0.4745,15,816.61,0.0350,false,false
2024-06-17,LATAM,Brazil,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,2752.22,1,0,0.1036,0.6017,1,633.14,0.0316,false,false
2024-06-18,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,22453.09,4,0,0.1139,0.6949,3,5322.11,0.0712,true,true
2024-06-18,North America,Canada,Analytics Platform,Forecast Studio,Partner,Enterprise,14749.48,8,1,0.1217,0.5428,6,2821.93,0.0590,true,true
2024-06-18,North America,Canada,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,11986.66,33,7,0.1547,0.4433,29,2480.22,0.0553,true,true
2024-06-18,EMEA,United Arab Emirates,Analytics Platform,Pipeline Analytics,Direct,Enterprise,15069.33,9,1,0.1161,0.5757,6,3896.26,0.0596,true,true
2024-06-18,EMEA,Germany,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,9480.89,7,1,0.1204,0.5433,6,2619.19,0.0514,true,true
2024-06-18,EMEA,France,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,9528.73,27,8,0.1590,0.4173,24,2088.88,0.0459,true,true
2024-06-18,APAC,Australia,Analytics Platform,Forecast Studio,Direct,Enterprise,14976.91,9,1,0.1018,0.5605,6,3379.14,0.0658,true,true
2024-06-18,APAC,India,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,8193.43,1,0,0.1218,0.5659,1,2121.80,0.0519,true,true
2024-06-18,APAC,Japan,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,6518.59,1,0,0.1613,0.5128,1,2012.87,0.0529,true,true
2024-06-18,LATAM,Chile,Automation Tools,CRM Workflow Pack,Direct,SMB,11570.37,41,19,0.1140,0.4935,43,2128.78,0.0579,true,true
2024-06-18,LATAM,Mexico,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,5150.22,1,0,0.1213,0.5710,1,1204.11,0.0453,true,true
2024-06-18,LATAM,Chile,Services,Implementation Services,Marketplace,Enterprise,5013.47,2,0,0.1594,0.3644,1,1030.40,0.0428,true,true
2024-06-19,North America,United States,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,22926.53,64,12,0.0963,0.5507,56,5291.32,0.0664,true,true
2024-06-19,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,14605.35,2,0,0.1343,0.6475,1,2924.33,0.0549,true,true
2024-06-19,North America,Canada,Automation Tools,CRM Workflow Pack,Marketplace,SMB,11171.90,40,17,0.1601,0.4616,42,2551.82,0.0532,true,true
2024-06-19,EMEA,Germany,Automation Tools,CRM Workflow Pack,Direct,SMB,15380.19,55,17,0.1032,0.5044,58,3362.55,0.0644,true,true
2024-06-19,EMEA,Germany,Enterprise Suite,Insight Enterprise Cloud,Partner,Mid-Market,8675.60,2,0,0.1273,0.6167,2,2439.58,0.0466,true,true
2024-06-19,EMEA,United Kingdom,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,8752.25,6,2,0.1502,0.4989,5,1982.95,0.0460,true,true
2024-06-19,APAC,Singapore,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,12771.40,29,3,0.0999,0.4900,21,3137.04,0.0665,true,true
2024-06-19,APAC,Japan,Services,Enablement Workshop,Partner,Enterprise,10336.76,3,0,0.1207,0.3464,2,2172.27,0.0559,true,true
2024-06-19,APAC,India,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,7206.50,4,1,0.1463,0.4548,3,1995.95,0.0511,true,true
2024-06-19,LATAM,Chile,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,7380.72,1,0,0.0945,0.6357,1,1818.34,0.0551,true,true
2024-06-19,LATAM,Chile,Analytics Platform,Pipeline Analytics,Partner,Enterprise,4770.73,3,0,0.1232,0.5085,2,1227.19,0.0406,true,true
2024-06-19,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,3810.74,11,2,0.1448,0.4193,10,966.20,0.0381,true,true
2024-06-20,North America,United States,Services,Implementation Services,Direct,Enterprise,19177.29,6,1,0.1145,0.4921,4,5298.44,0.0699,true,true
2024-06-20,North America,Canada,Analytics Platform,Pipeline Analytics,Partner,Enterprise,16116.67,9,1,0.1282,0.5772,6,2896.58,0.0576,true,true
2024-06-20,North America,United States,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,11551.35,32,7,0.1479,0.4355,28,2463.34,0.0502,true,true
2024-06-20,EMEA,France,Analytics Platform,Forecast Studio,Direct,Enterprise,14827.78,8,1,0.1071,0.5878,6,3374.47,0.0610,true,true
2024-06-20,EMEA,United Arab Emirates,Services,Implementation Services,Partner,Enterprise,8363.38,3,0,0.1218,0.3871,2,2389.93,0.0512,true,true
2024-06-20,EMEA,United Kingdom,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,7393.71,4,1,0.1575,0.4894,3,1919.26,0.0490,true,true
2024-06-20,APAC,Japan,Automation Tools,CRM Workflow Pack,Direct,Enterprise,13039.37,29,3,0.1128,0.4841,21,3421.37,0.0665,true,true
2024-06-20,APAC,Australia,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,8242.13,1,0,0.1350,0.5415,1,2263.97,0.0565,true,true
2024-06-20,APAC,India,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,6365.39,1,0,0.1382,0.5503,1,1615.53,0.0518,true,true
2024-06-20,LATAM,Chile,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,6613.12,18,4,0.1044,0.5139,16,2030.35,0.0530,true,true
2024-06-20,LATAM,Brazil,Analytics Platform,Forecast Studio,Partner,Enterprise,3956.83,2,0,0.1367,0.5129,1,1085.00,0.0396,true,true
2024-06-20,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,2601.32,6,1,0.1432,0.3909,4,1043.65,0.0399,true,true
2024-06-21,North America,Canada,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,21828.59,49,5,0.1033,0.5529,35,5198.72,0.0669,true,true
2024-06-21,North America,United States,Automation Tools,Lead Scoring Add-on,Partner,Mid-Market,14133.06,39,7,0.1278,0.4939,34,3402.32,0.0572,true,true
2024-06-21,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,11082.53,2,0,0.1578,0.5790,1,2714.83,0.0555,true,true
2024-06-21,EMEA,United Kingdom,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,15907.01,3,0,0.0974,0.6629,2,3999.89,0.0600,true,true
2024-06-21,EMEA,United Kingdom,Analytics Platform,Forecast Studio,Partner,Mid-Market,9308.88,7,2,0.1298,0.5161,6,2680.98,0.0476,true,true
2024-06-21,EMEA,Germany,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,9014.55,1,0,0.1481,0.5452,1,1875.06,0.0465,true,true
2024-06-21,APAC,Japan,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,14821.12,41,10,0.1006,0.4827,36,3352.57,0.0692,true,true
2024-06-21,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,6720.56,1,0,0.1241,0.5693,1,2256.24,0.0523,true,true
2024-06-21,APAC,Japan,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,8154.34,18,2,0.1546,0.3737,13,1734.08,0.0522,true,true
2024-06-21,LATAM,Brazil,Analytics Platform,Forecast Studio,Direct,Enterprise,11759.65,7,1,0.1146,0.5749,5,1703.74,0.0520,true,true
2024-06-21,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Partner,Enterprise,4624.09,10,1,0.1359,0.4385,7,1255.29,0.0435,true,true
2024-06-21,LATAM,Brazil,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,4028.45,1,0,0.1609,0.5311,1,1018.41,0.0418,true,true
2024-06-22,North America,United States,Analytics Platform,Forecast Studio,Direct,SMB,19128.40,18,6,0.0978,0.6347,19,4407.94,0.0663,true,true
2024-06-22,North America,United States,Analytics Platform,Pipeline Analytics,Partner,Enterprise,12843.73,7,1,0.1207,0.5759,5,3555.65,0.0573,true,true
2024-06-22,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,10368.95,2,0,0.1606,0.5965,1,2271.12,0.0559,true,true
2024-06-22,EMEA,United Kingdom,Services,Implementation Services,Direct,Enterprise,12752.17,4,1,0.0951,0.4562,3,3767.83,0.0631,true,true
2024-06-22,EMEA,United Arab Emirates,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,8458.23,1,0,0.1388,0.6101,1,2671.88,0.0529,true,true
2024-06-22,EMEA,Germany,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,7475.25,17,2,0.1587,0.4393,12,2022.96,0.0496,true,true
2024-06-22,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,11589.58,2,0,0.1165,0.6180,1,3129.10,0.0645,true,true
2024-06-22,APAC,India,Automation Tools,Lead Scoring Add-on,Partner,SMB,7811.49,28,13,0.1187,0.4116,29,2244.16,0.0528,true,true
2024-06-22,APAC,Singapore,Analytics Platform,Forecast Studio,Marketplace,Enterprise,6693.17,4,0,0.1610,0.4375,3,1823.01,0.0532,true,true
2024-06-22,LATAM,Chile,Enterprise Suite,Revenue Intelligence Pro,Direct,SMB,5196.96,1,0,0.1152,0.6327,1,1858.20,0.0555,true,true
2024-06-22,LATAM,Chile,Automation Tools,CRM Workflow Pack,Partner,Mid-Market,3689.90,10,2,0.1417,0.4157,9,1365.46,0.0438,true,true
2024-06-22,LATAM,Mexico,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,3739.65,2,0,0.1438,0.4783,1,881.45,0.0387,true,true
2024-06-23,North America,United States,Analytics Platform,Pipeline Analytics,Direct,Enterprise,20709.77,12,2,0.0936,0.6348,9,4838.43,0.0719,true,true
2024-06-23,North America,United States,Analytics Platform,Pipeline Analytics,Partner,SMB,11599.48,11,4,0.1366,0.5761,12,3140.99,0.0569,true,true
2024-06-23,North America,Canada,Analytics Platform,Pipeline Analytics,Marketplace,SMB,10332.37,9,3,0.1508,0.5273,9,2833.63,0.0525,true,true
2024-06-23,EMEA,United Arab Emirates,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,12678.29,2,0,0.1075,0.6634,1,3875.23,0.0622,true,true
2024-06-23,EMEA,Germany,Analytics Platform,Forecast Studio,Partner,Enterprise,7754.93,4,0,0.1184,0.5191,3,2161.83,0.0508,true,true
2024-06-23,EMEA,United Arab Emirates,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,6883.69,4,0,0.1581,0.4839,3,1965.16,0.0498,true,true
